title,description,tags,collections,colours,brand,sku,featured,thumbnail,image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,image_11,image_12,image_13,image_14,image_15,image_16,image_17,image_18,badge,size,price,discount,weight,quantity,seri,material,jumlah_warna,warna_utama,tali_kerut,body
Micro Mask Kids Eat Halal Food 04,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-HLL-04,,/images/micromask/thumbnail/spectrum-kids/kids_eat_halal_food_04_01.jpg,/images/micromask/spectrum-kids/kids_eat_halal_food_04_01,/images/micromask/spectrum-kids/kids_eat_halal_food_04_02,/images/micromask/spectrum-kids/kids_eat_halal_food_04_03,/images/micromask/spectrum-kids/kids_eat_halal_food_04_04,/images/micromask/spectrum-kids/kids_eat_halal_food_04_05,/images/micromask/spectrum-kids/kids_eat_halal_food_04_06,/images/micromask/spectrum-kids/kids_eat_halal_food_04_07,/images/micromask/spectrum-kids/kids_eat_halal_food_04_08,/images/micromask/spectrum-kids/kids_eat_halal_food_04_09,/images/micromask/spectrum-kids/kids_eat_halal_food_04_10,/images/micromask/spectrum-kids/kids_eat_halal_food_04_11,/images/micromask/spectrum-kids/kids_eat_halal_food_04_12,,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
Micro Mask Kids Eat Halal Food 05,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-HLL-05,,/images/micromask/thumbnail/spectrum-kids/kids_eat_halal_food_05_01.jpg,/images/micromask/spectrum-kids/kids_eat_halal_food_05_01,/images/micromask/spectrum-kids/kids_eat_halal_food_05_02,/images/micromask/spectrum-kids/kids_eat_halal_food_05_03,/images/micromask/spectrum-kids/kids_eat_halal_food_05_04,/images/micromask/spectrum-kids/kids_eat_halal_food_05_05,/images/micromask/spectrum-kids/kids_eat_halal_food_05_06,/images/micromask/spectrum-kids/kids_eat_halal_food_05_07,/images/micromask/spectrum-kids/kids_eat_halal_food_05_08,/images/micromask/spectrum-kids/kids_eat_halal_food_05_09,/images/micromask/spectrum-kids/kids_eat_halal_food_05_10,/images/micromask/spectrum-kids/kids_eat_halal_food_05_11,,,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
Micro Mask Kids Happy With Hijab 01,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-HJB-01,,/images/micromask/thumbnail/spectrum-kids/kids_happy_with_hijab_01_01.jpg,/images/micromask/spectrum-kids/kids_happy_with_hijab_01_01,/images/micromask/spectrum-kids/kids_happy_with_hijab_01_02,/images/micromask/spectrum-kids/kids_happy_with_hijab_01_03,/images/micromask/spectrum-kids/kids_happy_with_hijab_01_04,/images/micromask/spectrum-kids/kids_happy_with_hijab_01_05,/images/micromask/spectrum-kids/kids_happy_with_hijab_01_06,/images/micromask/spectrum-kids/kids_happy_with_hijab_01_07,/images/micromask/spectrum-kids/kids_happy_with_hijab_01_08,/images/micromask/spectrum-kids/kids_happy_with_hijab_01_09,/images/micromask/spectrum-kids/kids_happy_with_hijab_01_10,,,,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
Micro Mask Kids Happy With Hijab 02,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-HJB-02,,/images/micromask/thumbnail/spectrum-kids/kids_happy_with_hijab_02_01.jpg,/images/micromask/spectrum-kids/kids_happy_with_hijab_02_01,/images/micromask/spectrum-kids/kids_happy_with_hijab_02_02,/images/micromask/spectrum-kids/kids_happy_with_hijab_02_03,/images/micromask/spectrum-kids/kids_happy_with_hijab_02_04,/images/micromask/spectrum-kids/kids_happy_with_hijab_02_05,/images/micromask/spectrum-kids/kids_happy_with_hijab_02_06,/images/micromask/spectrum-kids/kids_happy_with_hijab_02_07,/images/micromask/spectrum-kids/kids_happy_with_hijab_02_08,/images/micromask/spectrum-kids/kids_happy_with_hijab_02_09,/images/micromask/spectrum-kids/kids_happy_with_hijab_02_10,,,,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
Micro Mask Kids Keep Silent 01,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-KS-01,,/images/micromask/thumbnail/spectrum-kids/kids_keep_silent_01_01.jpg,/images/micromask/spectrum-kids/kids_keep_silent_01_01,/images/micromask/spectrum-kids/kids_keep_silent_01_02,/images/micromask/spectrum-kids/kids_keep_silent_01_03,/images/micromask/spectrum-kids/kids_keep_silent_01_04,/images/micromask/spectrum-kids/kids_keep_silent_01_05,/images/micromask/spectrum-kids/kids_keep_silent_01_06,/images/micromask/spectrum-kids/kids_keep_silent_01_07,/images/micromask/spectrum-kids/kids_keep_silent_01_08,/images/micromask/spectrum-kids/kids_keep_silent_01_09,/images/micromask/spectrum-kids/kids_keep_silent_01_10,/images/micromask/spectrum-kids/kids_keep_silent_01_11,/images/micromask/spectrum-kids/kids_keep_silent_01_12,,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
Micro Mask Kids Keep Silent 02,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-KS-02,,/images/micromask/thumbnail/spectrum-kids/kids_keep_silent_02_01.jpg,/images/micromask/spectrum-kids/kids_keep_silent_02_01,/images/micromask/spectrum-kids/kids_keep_silent_02_02,/images/micromask/spectrum-kids/kids_keep_silent_02_03,/images/micromask/spectrum-kids/kids_keep_silent_02_04,/images/micromask/spectrum-kids/kids_keep_silent_02_05,/images/micromask/spectrum-kids/kids_keep_silent_02_06,/images/micromask/spectrum-kids/kids_keep_silent_02_07,/images/micromask/spectrum-kids/kids_keep_silent_02_08,/images/micromask/spectrum-kids/kids_keep_silent_02_09,/images/micromask/spectrum-kids/kids_keep_silent_02_10,,,,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
Micro Mask Kids Keep Silent 03,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-KS-03,,/images/micromask/thumbnail/spectrum-kids/kids_keep_silent_03_01.jpg,/images/micromask/spectrum-kids/kids_keep_silent_03_01,/images/micromask/spectrum-kids/kids_keep_silent_03_02,/images/micromask/spectrum-kids/kids_keep_silent_03_03,/images/micromask/spectrum-kids/kids_keep_silent_03_04,/images/micromask/spectrum-kids/kids_keep_silent_03_05,/images/micromask/spectrum-kids/kids_keep_silent_03_06,/images/micromask/spectrum-kids/kids_keep_silent_03_07,/images/micromask/spectrum-kids/kids_keep_silent_03_08,/images/micromask/spectrum-kids/kids_keep_silent_03_09,/images/micromask/spectrum-kids/kids_keep_silent_03_10,,,,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
Micro Mask Kids Keep Silent 04,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-KS-04,,/images/micromask/thumbnail/spectrum-kids/kids_keep_silent_04_01.jpg,/images/micromask/spectrum-kids/kids_keep_silent_04_01,/images/micromask/spectrum-kids/kids_keep_silent_04_02,/images/micromask/spectrum-kids/kids_keep_silent_04_03,/images/micromask/spectrum-kids/kids_keep_silent_04_04,/images/micromask/spectrum-kids/kids_keep_silent_04_05,/images/micromask/spectrum-kids/kids_keep_silent_04_06,/images/micromask/spectrum-kids/kids_keep_silent_04_07,/images/micromask/spectrum-kids/kids_keep_silent_04_08,/images/micromask/spectrum-kids/kids_keep_silent_04_09,/images/micromask/spectrum-kids/kids_keep_silent_04_10,/images/micromask/spectrum-kids/kids_keep_silent_04_11,/images/micromask/spectrum-kids/kids_keep_silent_04_12,,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
Micro Mask Kids Keep Silent 05,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-KS-05,,/images/micromask/thumbnail/spectrum-kids/kids_keep_silent_05_01.jpg,/images/micromask/spectrum-kids/kids_keep_silent_05_01,/images/micromask/spectrum-kids/kids_keep_silent_05_02,/images/micromask/spectrum-kids/kids_keep_silent_05_03,/images/micromask/spectrum-kids/kids_keep_silent_05_04,/images/micromask/spectrum-kids/kids_keep_silent_05_05,/images/micromask/spectrum-kids/kids_keep_silent_05_06,/images/micromask/spectrum-kids/kids_keep_silent_05_07,/images/micromask/spectrum-kids/kids_keep_silent_05_08,/images/micromask/spectrum-kids/kids_keep_silent_05_09,/images/micromask/spectrum-kids/kids_keep_silent_05_10,/images/micromask/spectrum-kids/kids_keep_silent_05_11,,,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
Micro Mask Kids Little Muslimah 01,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-LM-01,,/images/micromask/thumbnail/spectrum-kids/kids_little_muslimah_01_01.jpg,/images/micromask/spectrum-kids/kids_little_muslimah_01_01,/images/micromask/spectrum-kids/kids_little_muslimah_01_02,/images/micromask/spectrum-kids/kids_little_muslimah_01_03,/images/micromask/spectrum-kids/kids_little_muslimah_01_04,/images/micromask/spectrum-kids/kids_little_muslimah_01_05,/images/micromask/spectrum-kids/kids_little_muslimah_01_06,/images/micromask/spectrum-kids/kids_little_muslimah_01_07,/images/micromask/spectrum-kids/kids_little_muslimah_01_08,/images/micromask/spectrum-kids/kids_little_muslimah_01_09,/images/micromask/spectrum-kids/kids_little_muslimah_01_10,,,,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
Micro Mask Kids Social Distancing 01,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-SCD-01,,/images/micromask/thumbnail/spectrum-kids/kids_social_distancing_01_01.jpg,/images/micromask/spectrum-kids/kids_social_distancing_01_01,/images/micromask/spectrum-kids/kids_social_distancing_01_02,/images/micromask/spectrum-kids/kids_social_distancing_01_03,/images/micromask/spectrum-kids/kids_social_distancing_01_04,/images/micromask/spectrum-kids/kids_social_distancing_01_05,/images/micromask/spectrum-kids/kids_social_distancing_01_06,/images/micromask/spectrum-kids/kids_social_distancing_01_07,/images/micromask/spectrum-kids/kids_social_distancing_01_08,/images/micromask/spectrum-kids/kids_social_distancing_01_09,/images/micromask/spectrum-kids/kids_social_distancing_01_10,,,,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
Micro Mask Kids Social Distancing 02,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-SCD-02,,/images/micromask/thumbnail/spectrum-kids/kids_social_distancing_02_01.jpg,/images/micromask/spectrum-kids/kids_social_distancing_02_01,/images/micromask/spectrum-kids/kids_social_distancing_02_02,/images/micromask/spectrum-kids/kids_social_distancing_02_03,/images/micromask/spectrum-kids/kids_social_distancing_02_04,/images/micromask/spectrum-kids/kids_social_distancing_02_05,/images/micromask/spectrum-kids/kids_social_distancing_02_06,/images/micromask/spectrum-kids/kids_social_distancing_02_07,/images/micromask/spectrum-kids/kids_social_distancing_02_08,/images/micromask/spectrum-kids/kids_social_distancing_02_09,/images/micromask/spectrum-kids/kids_social_distancing_02_10,,,,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
Micro Mask Kids Social Distancing 03,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-SCD-03,,/images/micromask/thumbnail/spectrum-kids/kids_social_distancing_03_01.jpg,/images/micromask/spectrum-kids/kids_social_distancing_03_01,/images/micromask/spectrum-kids/kids_social_distancing_03_02,/images/micromask/spectrum-kids/kids_social_distancing_03_03,/images/micromask/spectrum-kids/kids_social_distancing_03_04,/images/micromask/spectrum-kids/kids_social_distancing_03_05,/images/micromask/spectrum-kids/kids_social_distancing_03_06,/images/micromask/spectrum-kids/kids_social_distancing_03_07,/images/micromask/spectrum-kids/kids_social_distancing_03_08,/images/micromask/spectrum-kids/kids_social_distancing_03_09,/images/micromask/spectrum-kids/kids_social_distancing_03_10,,,,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
Micro Mask Kids Social Distancing 04,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.",micromask,spectrum-kids,mix,Hijacket,MM-KDS-SCD-04,,/images/micromask/thumbnail/spectrum-kids/kids_social_distancing_04_01.jpg,/images/micromask/spectrum-kids/kids_social_distancing_04_01,/images/micromask/spectrum-kids/kids_social_distancing_04_02,/images/micromask/spectrum-kids/kids_social_distancing_04_03,/images/micromask/spectrum-kids/kids_social_distancing_04_04,/images/micromask/spectrum-kids/kids_social_distancing_04_05,/images/micromask/spectrum-kids/kids_social_distancing_04_06,/images/micromask/spectrum-kids/kids_social_distancing_04_07,/images/micromask/spectrum-kids/kids_social_distancing_04_08,/images/micromask/spectrum-kids/kids_social_distancing_04_09,/images/micromask/spectrum-kids/kids_social_distancing_04_10,,,,,,,,,,All Size,25000,10000,15,10,Micromask,Elvana Premium,,,tali karet string dan stopper,"Micro Mask Kids bahan Elvana Premium yang lembut dan nyaman banget tidak membuat engap, strapnya adjustable bisa di atur sesuai ukuran lingkar kepala. Tetap patuhi protokol kesehatan, jaga jarak, dan jangan lupa pakai micro mask kids by Hijacket untuk anak-anak kita.

- Efektif menangkal virus hingga 70%.
- Tali Karet Yang Nyaman
- Jahitan & Lipatan Rapi, tidak mudah Robek
- Cara pakai praktis tidak ribet
- Dapat dicuci berulang kali
- Desain keren khusus anak
- Breathable (mudah bernafas)

#### Tabel Ukuran Micro Mask Spectrum Kids

| Ukuran              | All Size        |
|---------------------|-----------------|
| Panjang             | 21-22 cm        |
| lebar               | 13,5-14,5 cm    |"
